Case_ID,BUS__CODE,SCORE,A_EmployeeCount,A_GrossSales,A_ExtaxPurch,A_Resales,A_FoodCosts,A_LaborCosts,A_IOC,A_BadDebts,A_TOPP,A_SalesFinal,PriorAuditTax,PriorAuditHours,OwnCode,Status,Y_AuditResult
100002375,"A00125",74,,16907992,863210,9,491226,0,12914,1,0,0,16251,90,"C","Established","Not_Success"
100002376,"A00149",120,,45370551,2123365,34986487,0,0,-181725,5921,0,0,,,"C","Established","Success"
100002377,"A00140",87,,62474014,654907,51196158,7910425,0,0,2,0,0,,,"C","Established","Not_Success"
100002378,"A00144",87,,,,,,,,,,,,,"C","Established","Not_Success"
100002379,"A00129",61,,,,,,,,,,,,,"C","Established","Not_Success"
100002380,"A00141",61,,27944421,63139,6175373,0,2471,20959859,3,0,0,,,"C","Established","Not_Success"
100002381,"A00148",64,,6255836,70513,363274,0,104501,5200718,2,0,0,4,39,"C","Established","Not_Success"
100002382,"A00132",96,,,,,,,,,,,,,"C","Established","Not_Success"
100002383,"A0062",40,,2074235,3,3,0,9728,0,2,0,0,,,"C","Established","Not_Success"
100002384,"A00145",79,,,,,,,,,,,3556,88,"C","Established","Not_Success"
100002385,"A00121",45,,,,,,,,,,,9127,124,"S","Established","Not_Success"
100002386,"A00141",48,,,,,,,,,,,,,"C","Established","Not_Success"
100002387,"A00148",,,19106260,407921,19106265,0,0,0,7,0,0,,,"C","Established","Not_Success"
100002388,"A00149",71,,7125919,7,2524153,0,0,392692,3,0,0,,,"C","Established","Not_Success"
100002389,"A00137",49,,178978,1288940,7,0,0,0,10,0,0,,,"G","Established","Not_Success"
100002390,"A00121",43,,4726692,77398,10,0,3893156,0,18019,0,0,,,"S","Established","Success"
100002391,"A00149",80,,12755441,166560,12525664,0,0,0,1,0,0,,,"C","Established","Not_Success"
100002392,"A0069",32,,,,,,,,,,,10511,103,"S","Established","Not_Success"
100002393,"A00144",80,,33148063,159742,33138376,0,0,0,8,0,0,,,"C","Established","Not_Success"
100002394,"A00142",90,,71369589,201527,20852360,0,0,43982655,2,0,0,-20288,60,"C","Established","Not_Success"
100002395,"A0072",52,,1111662,22894,3,326470,106453,0,1,0,0,,,"P","Established","Success"
100002396,"A00149",82,,48106774,9,38603723,0,0,0,2,0,0,10,23,"C","Established","Success"
100002397,"A00132",,,6462515,190108,2,0,5521882,0,3,0,0,,,"C","Established","Success"
100002398,"A00149",86,,,,,,,,,,,,,"C","Established","Not_Success"
100002399,"A0077",46,,6707495,10,1,295136,0,0,6,0,0,,,"C","Established","Not_Success"
100002400,"A00111",58,,,,,,,,,,,,,"C","Established","Not_Success"
100002401,"A00141",89,,275727814,566324,32610123,0,0,240824007,3,0,0,187465,398,"C","Established","Success"
100002402,"A00132",67,,12216469,21852,1694,0,9491529,0,9,0,0,,,"C","Established","Not_Success"
100002403,"A00148",60,,1225298,8,1194108,0,0,0,5,0,0,,,"C","Established","Not_Success"
100002404,"A00141",69,,,,,,,,,,,2,28,"C","Established","Not_Success"
100002405,"A00122",40,,,,,,,,,,,,,"C","Established","Not_Success"
100002406,"A00139",72,,2731841,1007220,9,0,9300,0,5,0,0,,,"C","Established","Not_Success"
100002407,"A00135",64,5,,,,,,,,,,,,"P","Established","Not_Success"
100002408,"A0069",41,,,,,,,,,,,,,"S","Established","Not_Success"
100002409,"A0080",43,,12562002,10,212677,0,0,179398,9,0,0,,,"C","Established","Not_Success"
100002410,"A0078",7,,7628,16456,10,0,0,0,6,0,0,,,"S","Established","Not_Success"
100002411,"A00149",54,,,,,,,,,,,,,"C","Established","Not_Success"
100002412,"A00132",114,,40872965,615583,5,0,23476835,0,103581,0,0,,,"C","Established","Not_Success"
100002413,"A00149",81,,28717406,88336,10505869,0,0,3369746,3,285638,0,-11487,236,"C","Established","Not_Success"
100002414,"A0069",63,,,,,,,,,,,1,38,"C","Established","Not_Success"
100002415,"A00149",112,,121316601,731113,67020533,0,0,0,3,0,0,,,"C","Established","Success"
100002416,"A00132",109,,64786362,7251736,550340,0,61217460,726537,4,-1491,0,,,"C","Established","Success"
100002417,"A00136",71,,,,,,,,,,,,,"C","Established","Not_Success"
100002418,"A00139",76,,6625207,13526,242,0,3088848,0,9,1710,0,2605,36,"C","Established","Not_Success"
100002419,"A00143",102,,15253486,9925,1192691,0,117951,13128495,3,0,0,,,"C","Established","Not_Success"
100002420,"A00143",69,,,,,,,,,,,,,"C","Established","Not_Success"
100002421,"A0069",35,,3113209,43153,5,1614287,0,0,2,0,0,1819,78,"C","Established","Not_Success"
100002422,"A00139",79,,49441,242662,6,0,0,0,7,0,0,,,"C","Established","Not_Success"
100002423,"A0066",58,,,,,,,,,,,20853,142,"C","Established","Not_Success"
100002424,"A00139",82,,,,,,,,,,,,,"C","Established","Not_Success"
100002425,"A00132",,,20883296,187726,4,0,10179105,0,6,10470073,0,,,"C","Established","Not_Success"
100002426,"A0079",51,,6875334,11139,6766895,0,7305,9338,10,0,0,,,"S","Established","Not_Success"
100002427,"A00132",61,,,,,,,,,,,3395,32,"C","Established","Not_Success"
100002428,"A00149",92,,,,,,,,,,,,,"C","Established","Not_Success"
100002429,"A00122",41,,,,,,,,,,,,,"S","Established","Not_Success"
100002430,"A00149",37,,,,,,,,,,,,,"C","Established","Not_Success"
100002431,"A00103",53,,4335521,2,41358,0,2008669,2205,10,0,2000,,,"C","Established","Not_Success"
100002432,"A00139",58,,,,,,,,,,,,,"C","Established","Not_Success"
100002433,"A00117",39,,,,,,,,,,,224,43,"C","Established","Not_Success"
100002434,"A00149",71,,44911275,660985,12738418,0,0,31542938,1,0,0,2906,59,"C","Established","Success"
100002435,"A00149",56,,,,,,,,,,,,,"S","Established","Not_Success"
100002436,"A00141",63,,,,,,,,,,,,,"C","Established","Not_Success"
100002437,"A00139",59,,11166465,176507,10613908,0,0,0,8,0,0,,,"C","Established","Not_Success"
100002438,"A00133",77,,,,,,,,,,,730,11,"C","Established","Not_Success"
100002439,"A00148",67,,875309,1,391647,0,138357,5343,7,0,0,,,"C","Established","Not_Success"
100002440,"A0052",48,,,,,,,,,,,,,"C","Established","Not_Success"
100002441,"A00141",93,,42988728,10,26771174,0,0,13374240,8,0,0,5011,31,"C","Established","Success"
100002442,"A00129",,,,,,,,,,,,,,"C","Established","Not_Success"
100002443,"A00120",75,,7535656,23076,6,0,0,0,9,0,0,,,"C","Established","Not_Success"
100002444,"A0068",73,,36895880,64125,32721,0,0,0,4,0,0,,,"C","Established","Not_Success"
100002445,"A00139",68,,3524963,5679,3428855,271,0,0,7,0,0,16294,43,"C","Established","Not_Success"
100002446,"A00121",49,,,,,,,,,,,,,"C","Established","Not_Success"
100002447,"A00149",44,,1288968,2,1228589,0,0,0,2,0,0,,,"S","Established","Not_Success"
100002448,"A00148",59,,6872304,3153,6374878,0,0,100451,1,0,3000,,,"C","Established","Not_Success"
100002449,"A00121",26,,1601810,1,1510,0,1049657,0,6,0,0,,,"C","Established","Not_Success"
100002450,"A00141",58,,,,,,,,,,,3,12,"C","Established","Not_Success"
100002451,"A0074",,,,,,,,,,,,,,"C","Established","Not_Success"
100002452,"A00149",70,,,,,,,,,,,,,"C","Established","Not_Success"
100002453,"A00149",62,,,,,,,,,,,9,25,"C","Established","Not_Success"
100002454,"A00111",60,,,,,,,,,,,1233,64,"C","Established","Not_Success"
100002455,"A00132",86,,,,,,,,,,,,,"C","Established","Not_Success"
100002456,"A00134",81,,,,,,,,,,,,,"C","Established","Not_Success"
100002457,"A0053",54,,,,,,,,,,,,,"C","Established","Not_Success"
100002458,"A00121",,,14353136,3,1,461967,5130524,0,7,0,0,,,"C","Established","Success"
100002459,"A00142",101,,118986619,2166514,2955337,0,0,103658334,5,0,0,34553,116,"C","Established","Success"
100002460,"A00149",49,,,,,,,,,,,10,17,"C","Established","Not_Success"
100002461,"A0077",46,,,,,,,,,,,,,"C","Established","Not_Success"
100002462,"A00149",63,,329611074,1828822,316845375,0,80403,12609700,9,0,0,,,"C","Established","Success"
100002463,"A00132",63,,,,,,,,,,,,,"C","Established","Not_Success"
100002464,"A0069",90,,,,,,,,,,,12126,57,"C","Established","Not_Success"
100002465,"A00149",90,,,,,,,,,,,,,"C","Established","Not_Success"
100002466,"A00141",54,,,,,,,,,,,,,"C","Established","Not_Success"
100002467,"A00149",52,,,,,,,,,,,,,"C","Established","Not_Success"
100002468,"A00132",48,7,3713340,4,4,0,3253843,0,3,0,0,3,35,"S","Established","Not_Success"
100002469,"A00149",99,,296642460,7079892,48443876,0,0,247277833,4,0,15725,,,"C","Established","Not_Success"
100002470,"A00141",63,,,,,,,,,,,-221,68,"C","Established","Not_Success"
100002471,"A00129",73,,19061281,3,557208,0,6798575,3987324,1,66345,0,4,31,"C","Established","Not_Success"
100002472,"A0057",74,,,,,,,,,,,,,"C","Established","Not_Success"
100002473,"A00136",,,5226875,91567,65394,0,48382,2914974,5,7600,0,,,"C","Established","Not_Success"
100002474,"A0077",98,,204751316,1442546,43461279,0,0,146080047,10,0,0,17632,57,"C","Established","Not_Success"
100002475,"A00149",38,9,342972,3242,323378,0,0,0,7,0,0,,,"S","Established","Not_Success"
100002476,"A00141",57,,,,,,,,,,,,,"C","Established","Not_Success"
100002477,"A00141",100,,,,,,,,,,,34919,202,"C","Established","Not_Success"
100002478,"A00132",44,,2183049,216252,9,653724,695058,0,10,0,0,10,15,"C","Established","Not_Success"
100002479,"A00100",63,,1317394,1952,3,0,0,22058,8,0,0,,,"C","Established","Success"
100002480,"A0080",49,,4101223,2,1453,0,0,2134565,2,0,0,,,"C","Established","Not_Success"
100002481,"A0085",55,,24551264,4,7,0,0,0,8,0,0,,,"C","Established","Not_Success"
100002482,"A0074",30,,,,,,,,,,,,,"S","Established","Not_Success"
100002483,"A0052",55,,,,,,,,,,,,,"C","Established","Not_Success"
100002484,"A00149",101,,28436914,548235,27318942,0,0,6459,4602,0,0,19978,79,"C","Established","Not_Success"
100002485,"A0053",51,,,,,,,,,,,,,"C","Established","Not_Success"
100002486,"A00140",50,9,,,,,,,,,,2,23,"S","Established","Not_Success"
100002487,"A00149",49,,,,,,,,,,,,,"C","Established","Not_Success"
100002488,"A00134",93,,157241,6061173,1,0,0,0,6,0,0,,,"C","Established","Not_Success"
100002489,"A00149",69,,4981161,12748,4058155,0,0,-1675,10,0,0,3436,74,"C","Established","Not_Success"
100002490,"A00139",40,,1141525,9,61418,0,0,681485,4,0,0,1,12,"C","Established","Not_Success"
100002491,"A0069",18,,,,,,,,,,,,,"S","Established","Not_Success"
100002492,"A00103",48,,,,,,,,,,,7,19,"C","Established","Not_Success"
100002493,"A0065",44,,7928480,2167,9840,756,0,40896,9,0,0,-389,36,"S","Established","Not_Success"
100002494,"A00149",93,,35709270,196074,256157,742956,14345908,18158307,3,0,15388,,,"C","Established","Not_Success"
100002495,"A00149",99,,,,,,,,,,,,,"C","Established","Not_Success"
100002496,"A00132",99,,19268071,37289,2125006,96127,588267,5023594,10,0,0,24081,78,"C","Established","Not_Success"
100002497,"A00129",47,29,,,,,,,,,,,,"S","Established","Not_Success"
100002498,"A00148",58,,,,,,,,,,,,,"C","Established","Not_Success"
100002499,"A0069",,,,,,,,,,,,,,"C","Established","Not_Success"
100002500,"A00141",76,,,,,,,,,,,21138,66,"C","Established","Not_Success"
100002501,"A0069",53,,,,,,,,,,,,,"C","Established","Not_Success"
100002502,"A00141",66,,,,,,,,,,,8570,34,"C","Established","Not_Success"
100002503,"A0079",28,,,,,,,,,,,,,"S","Established","Not_Success"
100002504,"A00142",96,,5,11734962,8,0,0,0,9,0,675,,,"C","Established","Success"
100002505,"A0078",33,,,,,,,,,,,,,"C","Established","Not_Success"
100002506,"A0059",,,304104898,323594,212854245,0,0,0,8,0,49412,,,"C","Established","Success"
100002507,"A00134",56,,1291335,45318,9,0,0,0,10,0,0,,,"C","Established","Not_Success"
100002508,"A0065",52,,,,,,,,,,,,,"C","Established","Not_Success"
100002509,"A0069",85,,323649820,8078508,3,467155,0,0,4,0,22475,,,"C","Established","Success"
100002510,"A00134",26,,,,,,,,,,,7,11,"P","Established","Not_Success"
100002511,"A00132",79,,,,,,,,,,,,,"C","Established","Not_Success"
100002512,"A0074",38,2,,,,,,,,,,,,"S","Established","Not_Success"
100002513,"A00140",75,,541028417,789086,541026798,0,0,0,2,0,0,23007,242,"C","Established","Not_Success"
100002514,"A0079",42,,,,,,,,,,,,,"S","Established","Not_Success"
100002515,"A0053",22,,1679386,1,33888,0,0,249066,4,0,0,,,"C","Established","Not_Success"
100002516,"A00132",61,,,,,,,,,,,4,12,"C","Established","Not_Success"
100002517,"A0070",52,,,,,,,,,,,6,14,"C","Established","Not_Success"
100002518,"A00149",50,,,,,,,,,,,1,13,"C","Established","Not_Success"
100002519,"A00136",,,6777009,50645,248130,0,488392,5683199,1,0,0,,,"C","Established","Not_Success"
100002520,"A00132",63,,,,,,,,,,,,,"P","Established","Not_Success"
100002521,"A00149",,,16481373,1827235,15800143,0,0,0,2,0,0,,,"C","Established","Success"
100002522,"A0052",66,,34981619,10,323980,0,0,27790481,1,0,0,-10359,116,"C","Established","Not_Success"
100002523,"A0066",46,,,,,,,,,,,,,"C","Established","Not_Success"
100002524,"A0074",16,4,131298,9527,10,0,0,0,8,0,0,,,"S","Established","Not_Success"
100002525,"A00149",89,,,,,,,,,,,3706,41,"C","Established","Not_Success"
100002526,"A0077",35,,5712194,10,5,0,0,0,2085,0,0,336,18,"S","Established","Not_Success"
100002527,"A00144",,,189321194,116180,56857049,0,5701666,0,6,47983,0,,,"C","Established","Not_Success"
100002528,"A00149",60,,,,,,,,,,,9,104,"C","Established","Not_Success"
100002529,"A0068",65,,8275758,3,69182,0,37912,1630788,7,0,0,,,"C","Established","Not_Success"
100002530,"A0085",45,,16133049,61399,18990,10222,340,0,9,0,0,94589,527,"C","Established","Not_Success"
100002531,"A00139",73,,,,,,,,,,,1,32,"C","Established","Not_Success"
100002532,"A00139",90,,7560208,46213,3,0,6236220,57164,8,3270,0,,,"C","Established","Not_Success"
100002533,"A00132",57,,,,,,,,,,,,,"C","Established","Not_Success"
100002534,"A00137",54,,,,,,,,,,,5012,42,"C","Established","Not_Success"
100002535,"A00140",49,,2813705,2,953581,17714,0,5925,7,0,975,,,"C","Established","Not_Success"
100002536,"A00149",,,,,,,,,,,,,,"C","Established","Not_Success"
100002537,"A0084",58,,,,,,,,,,,11497,93,"P","Established","Not_Success"
100002538,"A00143",57,,,,,,,,,,,,,"C","Established","Not_Success"
100002539,"A0067",86,,,,,,,,,,,812036,414,"C","Established","Not_Success"
100002540,"A0084",52,10,1452956,1706,7,473419,0,0,5,0,0,8623,108,"P","Established","Not_Success"
100002541,"A00139",96,,393542785,88289494,236182457,0,0,0,9,0,0,,,"C","Established","Success"
100002542,"A00139",67,,43614257,59885,5,0,0,0,1,0,0,7727,151,"C","Established","Not_Success"
100002543,"A00140",69,,15733550,44912,3547633,0,0,12158091,10,0,0,3652,30,"C","Established","Not_Success"
100002544,"A00148",86,,1157788209,8065924,1225255,30471,1021316,1080771873,206483,0,2425,-736542,231,"C","Established","Not_Success"
100002545,"A0085",39,,200683,4968,6,0,0,0,2,0,0,12417,143,"S","Established","Success"
100002546,"A00141",53,,,,,,,,,,,8692,75,"P","Established","Not_Success"
100002547,"A00141",93,,21897357,5,3499707,0,14974,2820242,9,0,0,,,"P","Established","Not_Success"
100002548,"A0077",42,,,,,,,,,,,,,"P","Established","Not_Success"
100002549,"A00132",111,,,,,,,,,,,,,"C","Established","Not_Success"
100002550,"A0074",41,,,,,,,,,,,,,"C","Established","Not_Success"
100002551,"A00132",85,,,,,,,,,,,70307,190,"C","Established","Not_Success"
100002552,"A00149",65,,,,,,,,,,,2747,28,"C","Established","Not_Success"
100002553,"A00145",59,,,,,,,,,,,6,25,"C","Established","Not_Success"
100002554,"A00133",98,,18819935,172445,8,0,0,13587208,4,0,0,,,"C","Established","Not_Success"
100002555,"A00133",105,,257185374,6035901,257179511,0,0,0,2,0,0,,,"C","Established","Success"
100002556,"A00141",61,,,,,,,,,,,627,36,"C","Established","Not_Success"
100002557,"A0085",29,,,,,,,,,,,,,"C","Established","Not_Success"
100002558,"A0080",27,,,,,,,,,,,,,"C","Established","Not_Success"
100002559,"A0069",51,7,1547436,8,408705,0,0,117721,9,0,0,,,"S","Established","Not_Success"
100002560,"A0085",57,,1240906,53577,5,0,0,0,3,0,0,40775,103,"C","Established","Not_Success"
100002561,"A00149",76,,8195881,142930,538383,0,5907075,733499,9,0,0,10565,141,"C","Established","Not_Success"
100002562,"A00148",75,,44284941,24640,43780507,0,0,0,10,0,33375,,,"C","Established","Not_Success"
100002563,"A00149",57,,26492449,44084,26492454,0,0,0,9,0,0,4,21,"C","Established","Not_Success"
100002564,"A00145",63,,28765988,26210,3462101,0,0,7610967,10,0,0,4,20,"C","Established","Not_Success"
100002565,"A00139",70,,,,,,,,,,,,,"C","Established","Not_Success"
100002566,"A00132",58,,27875811,1,27866064,0,0,0,9,0,0,4636,107,"C","Established","Success"
100002567,"A00132",103,,219885803,122791,57831189,0,0,0,6,0,0,51940,171,"C","Established","Not_Success"
100002568,"A0084",44,,955383,901,2,280830,0,0,5,0,0,7970,64,"P","Established","Not_Success"
100002569,"A0074",47,,475203,8,3,-8825,0,0,2,0,0,7340,42,"P","Established","Success"
100002570,"A00136",78,,59429056,36695,10,0,0,0,2,0,0,16626,231,"C","Established","Not_Success"
100002571,"A0086",73,,8336949,52427,4,0,0,0,6,0,0,,,"C","Established","Not_Success"
100002572,"A00129",33,,101403,407544,995,0,0,17569,7,0,0,11279,276,"O","Established","Not_Success"
100002573,"A0084",63,,,,,,,,,,,15675,97,"C","Established","Not_Success"
100002574,"A0084",53,,261795,8,10,147652,0,0,10,0,0,5313,60,"S","Established","Not_Success"
100002575,"A0086",55,7,395370,7780,1,0,0,596,2,0,0,,,"S","Established","Success"
100002576,"A00149",57,,43918178,171467,43770166,0,0,112724,5,0,0,9,5,"C","Established","Success"
100002577,"A00149",99,,12118849,10,2759230,0,0,6163729,2,0,0,17298,64,"C","Established","Success"
100002578,"A00132",85,,22931374,60502,22388833,0,0,0,4,72475,0,,,"C","Established","Not_Success"
100002579,"A00149",63,,,,,,,,,,,2433,44,"C","Established","Not_Success"
100002580,"A0067",37,9,463466,39496,10,0,198781,0,3,0,0,18554,132,"S","Established","Not_Success"
100002581,"A00101",91,,,,,,,,,,,,,"C","Established","Not_Success"
100002582,"A00149",57,,245330278,886008,170081201,0,0,75218583,2,0,0,,,"C","Established","Success"
100002583,"A00149",49,,,,,,,,,,,,,"P","Established","Not_Success"
100002584,"A00136",90,,4799378,217512,4025604,0,0,0,1,0,0,,,"C","Established","Not_Success"
100002585,"A0084",56,8,,,,,,,,,,8424,78,"M","Established","Not_Success"
100002586,"A00133",55,,126160238,29509,126108672,0,0,0,2,0,0,4,13,"C","Established","Not_Success"
100002587,"A00136",98,,24074162,29622,1625014,0,4330530,4826316,2,39700,0,-30580,71,"C","Established","Not_Success"
100002588,"A00132",102,,55613872,458718,20254443,0,0,22550281,6079,0,0,6131,59,"C","Established","Not_Success"
100002589,"A00149",93,,463364253,1126133,445492146,0,0,0,14009,0,0,8104,112,"C","Established","Not_Success"
100002590,"A00139",95,,11911171,22375,91861,0,173179,328522,8,0,0,,,"C","Established","Not_Success"
100002591,"A00149",63,,50729150,41327,5143683,0,0,45371469,2,0,0,,,"C","Established","Success"
100002592,"A00139",77,,48248426,144427,47628711,0,0,0,8,0,0,,,"C","Established","Not_Success"
100002593,"A00139",77,,,,,,,,,,,,,"C","Established","Not_Success"
100002594,"A0067",55,,,,,,,,,,,7,23,"S","Established","Not_Success"
100002595,"A00140",91,,28543274,92830,21759798,4601299,2182181,0,7,0,0,6819,36,"C","Established","Not_Success"
100002596,"A0086",65,,,,,,,,,,,,,"S","Established","Not_Success"
100002597,"A00125",71,,21768205,698130,5,-39738,0,0,6,0,0,11153,74,"L","Established","Not_Success"
100002598,"A0069",32,,,,,,,,,,,8600,85,"S","Established","Not_Success"
100002599,"A00139",67,3,6666863,52848,6,0,0,40070,10,0,6512,3513,64,"C","Established","Not_Success"
100002600,"A0083",68,,17417731,35002,16426218,0,0,6582,2,23950,0,7928,85,"C","Established","Not_Success"
100002601,"A00132",92,,,,,,,,,,,15762,116,"C","Established","Not_Success"
